Cytokine,Cohort 1,Cohort 2,P-Value,Sex Counts Cohort 1,Sex Counts Cohort 2,Mean Cohort 1,Mean Cohort 2,P-Value Adjusted,Significant
IL7.N,SHIVERS,Memphis,1.4393381247491807e-29,{},{},4.342945178152237e-11,0.49323067276305577,3.2241173994381645e-26,True
IL7.N,SHIVERS,Hopkins,7.165912434697008e-55,{},"{'Female': 146, 'Male': 106}",4.342945178152237e-11,0.5130421662531259,1.6051643853721298e-51,True
IL7.N,SHIVERS,FLU09,2.6396468054502105e-36,{},"{'Female': 194, 'Male': 114}",4.342945178152237e-11,0.5804655228601303,5.912808844208472e-33,True
IL7.N,SHIVERS,,,{},{},4.342945178152237e-11,,,False
IL7.N,PICFLU,Nicaragua,7.789156972368641e-17,{},{},0.2927763353658979,0.08169626864186799,1.7447711618105756e-13,True
IL7.N,PICFLU,Memphis,5.002410568071944e-12,{},{},0.2927763353658979,0.49323067276305577,1.1205399672481155e-08,True
IL7.N,PICFLU,Hopkins,1.315193762474645e-12,{},"{'Female': 146, 'Male': 106}",0.2927763353658979,0.5130421662531259,2.946034027943205e-09,True
IL7.N,PICFLU,FLU09,6.275718414084379e-16,{},"{'Female': 194, 'Male': 114}",0.2927763353658979,0.5804655228601303,1.4057609247549009e-12,True
IL7.N,PICFLU,,,{},{},0.2927763353658979,,,False
IL7.N,Nicaragua,Memphis,3.151755214820261e-79,{},{},0.08169626864186799,0.49323067276305577,7.059931681197385e-76,True
IL7.N,Nicaragua,Hopkins,4.14730803560751e-87,{},"{'Female': 146, 'Male': 106}",0.08169626864186799,0.5130421662531259,9.289969999760822e-84,True
IL7.N,Nicaragua,FLU09,1.8802406304091764e-80,{},"{'Female': 194, 'Male': 114}",0.08169626864186799,0.5804655228601303,4.211739012116555e-77,True
IL7.N,Nicaragua,,,{},{},0.08169626864186799,,,False
IL7.N,Memphis,Hopkins,0.4461356235985644,{},"{'Female': 146, 'Male': 106}",0.49323067276305577,0.5130421662531259,1.0,False
IL7.N,Memphis,FLU09,0.00048053155125782636,{},"{'Female': 194, 'Male': 114}",0.49323067276305577,0.5804655228601303,1.0,False
IL7.N,Memphis,,,{},{},0.49323067276305577,,,False
IL7.N,Hopkins,FLU09,0.017632376831159768,"{'Female': 146, 'Male': 106}","{'Female': 194, 'Male': 114}",0.5130421662531259,0.5804655228601303,1.0,False
IL7.N,Hopkins,,,"{'Female': 146, 'Male': 106}",{},0.5130421662531259,,,False
IL7.N,FLU09,,,"{'Female': 194, 'Male': 114}",{},0.5804655228601303,,,False
IL7.P,Taiwan,SHIVERS,9.01976549019959e-11,"{'Female': 112, 'Male': 80}",{},0.7395220689311125,0.5271778531273708,2.0204274698047082e-07,True
IL7.P,Taiwan,PICFLU,2.0165679274680057e-14,"{'Female': 112, 'Male': 80}",{},0.7395220689311125,0.4389635685801855,4.5171121575283325e-11,True
IL7.P,Taiwan,Nicaragua,1.7454464199748724e-259,"{'Female': 112, 'Male': 80}",{},0.7395220689311125,4.342945178152238e-11,3.909799980743714e-256,True
IL7.P,Taiwan,Memphis,3.717252433844588e-83,"{'Female': 112, 'Male': 80}",{},0.7395220689311125,0.21490174870380568,8.326645451811877e-80,True
IL7.P,Taiwan,Hopkins,0.0005307353172472856,"{'Female': 112, 'Male': 80}","{'Female': 146, 'Male': 106}",0.7395220689311125,0.6314022146087331,1.0,False
IL7.P,Taiwan,FLU09,1.3270569574419291e-25,"{'Female': 112, 'Male': 80}","{'Female': 194, 'Male': 114}",0.7395220689311125,0.3635861339074454,2.972607584669921e-22,True
IL7.P,Taiwan,,,"{'Female': 112, 'Male': 80}",{},0.7395220689311125,,,False
IL7.P,SHIVERS,PICFLU,0.10162440243531931,{},{},0.5271778531273708,0.4389635685801855,1.0,False
IL7.P,SHIVERS,Nicaragua,1.096020053977907e-162,{},{},0.5271778531273708,4.342945178152238e-11,2.455084920910512e-159,True
IL7.P,SHIVERS,Memphis,1.6084641903474047e-16,{},{},0.5271778531273708,0.21490174870380568,3.6029597863781865e-13,True
IL7.P,SHIVERS,Hopkins,0.016502330804602384,{},"{'Female': 146, 'Male': 106}",0.5271778531273708,0.6314022146087331,1.0,False
IL7.P,SHIVERS,FLU09,0.0008024756233715304,{},"{'Female': 194, 'Male': 114}",0.5271778531273708,0.3635861339074454,1.0,False
IL7.P,SHIVERS,,,{},{},0.5271778531273708,,,False
IL7.P,PICFLU,Nicaragua,5.389478613918777e-61,{},{},0.4389635685801855,4.342945178152238e-11,1.2072432095178061e-57,True
IL7.P,PICFLU,Memphis,3.7968857383288423e-17,{},{},0.4389635685801855,0.21490174870380568,8.505024053856606e-14,True
IL7.P,PICFLU,Hopkins,1.2091489253158079e-06,{},"{'Female': 146, 'Male': 106}",0.4389635685801855,0.6314022146087331,0.00270849359270741,True
IL7.P,PICFLU,FLU09,0.05789062189996384,{},"{'Female': 194, 'Male': 114}",0.4389635685801855,0.3635861339074454,1.0,False
IL7.P,PICFLU,,,{},{},0.4389635685801855,,,False
IL7.P,Nicaragua,Memphis,1.8828699373200042e-34,{},{},4.342945178152238e-11,0.21490174870380568,4.217628659596809e-31,True
IL7.P,Nicaragua,Hopkins,1.7700381992264237e-144,{},"{'Female': 146, 'Male': 106}",4.342945178152238e-11,0.6314022146087331,3.964885566267189e-141,True
IL7.P,Nicaragua,FLU09,8.104963525731386e-54,{},"{'Female': 194, 'Male': 114}",4.342945178152238e-11,0.3635861339074454,1.8155118297638304e-50,True
IL7.P,Nicaragua,,,{},{},4.342945178152238e-11,,,False
IL7.P,Memphis,Hopkins,5.354056924728343e-63,{},"{'Female': 146, 'Male': 106}",0.21490174870380568,0.6314022146087331,1.1993087511391488e-59,True
IL7.P,Memphis,FLU09,7.204266261604177e-11,{},"{'Female': 194, 'Male': 114}",0.21490174870380568,0.3635861339074454,1.6137556425993356e-07,True
IL7.P,Memphis,,,{},{},0.21490174870380568,,,False
IL7.P,Hopkins,FLU09,4.28415986698994e-14,"{'Female': 146, 'Male': 106}","{'Female': 194, 'Male': 114}",0.6314022146087331,0.3635861339074454,9.596518102057465e-11,True
IL7.P,Hopkins,,,"{'Female': 146, 'Male': 106}",{},0.6314022146087331,,,False
IL7.P,FLU09,,,"{'Female': 194, 'Male': 114}",{},0.3635861339074454,,,False
IL8.N,Taiwan,SHIVERS,9.533655161864836e-65,"{'Female': 112, 'Male': 80}",{},1.5044351567675072,4.342945178152237e-11,2.1355387562577235e-61,True
IL8.N,Taiwan,PICFLU,0.8830801361057532,"{'Female': 112, 'Male': 80}",{},1.5044351567675072,1.5249951605534096,1.0,False
IL8.N,Taiwan,Nicaragua,2.7370527531880816e-151,"{'Female': 112, 'Male': 80}",{},1.5044351567675072,0.11585440893124925,6.130998167141303e-148,True
IL8.N,Taiwan,Memphis,0.013671446251155595,"{'Female': 112, 'Male': 80}",{},1.5044351567675072,1.2723109263316288,1.0,False
IL8.N,Taiwan,Hopkins,0.2217095490067937,"{'Female': 112, 'Male': 80}","{'Female': 146, 'Male': 106}",1.5044351567675072,1.410654739923364,1.0,False
IL8.N,Taiwan,FLU09,0.0007840005845603829,"{'Female': 112, 'Male': 80}","{'Female': 194, 'Male': 114}",1.5044351567675072,1.7915861639919768,1.0,False
IL8.N,Taiwan,,,"{'Female': 112, 'Male': 80}",{},1.5044351567675072,,,False
IL8.N,SHIVERS,PICFLU,1.9879532256660296e-13,{},{},4.342945178152237e-11,1.5249951605534096,4.4530152254919063e-10,True
IL8.N,SHIVERS,Nicaragua,0.0006586477212397507,{},{},4.342945178152237e-11,0.11585440893124925,1.0,False
IL8.N,SHIVERS,Memphis,7.442501656936555e-20,{},{},4.342945178152237e-11,1.2723109263316288,1.6671203711537884e-16,True
IL8.N,SHIVERS,Hopkins,5.8516291334130285e-37,{},"{'Female': 146, 'Male': 106}",4.342945178152237e-11,1.410654739923364,1.3107649258845184e-33,True
IL8.N,SHIVERS,FLU09,4.856988498688357e-43,{},"{'Female': 194, 'Male': 114}",4.342945178152237e-11,1.7915861639919768,1.0879654237061919e-39,True
IL8.N,SHIVERS,,,{},{},4.342945178152237e-11,,,False
IL8.N,PICFLU,Nicaragua,6.086448287064562e-43,{},{},1.5249951605534096,0.11585440893124925,1.363364416302462e-39,True
IL8.N,PICFLU,Memphis,0.010998110520188734,{},{},1.5249951605534096,1.2723109263316288,1.0,False
IL8.N,PICFLU,Hopkins,0.3852409933843378,{},"{'Female': 146, 'Male': 106}",1.5249951605534096,1.410654739923364,1.0,False
IL8.N,PICFLU,FLU09,0.037012567923539234,{},"{'Female': 194, 'Male': 114}",1.5249951605534096,1.7915861639919768,1.0,False
IL8.N,PICFLU,,,{},{},1.5249951605534096,,,False
IL8.N,Nicaragua,Memphis,7.987543315516544e-66,{},{},0.11585440893124925,1.2723109263316288,1.7892097026757058e-62,True
IL8.N,Nicaragua,Hopkins,1.238251877803172e-102,{},"{'Female': 146, 'Male': 106}",0.11585440893124925,1.410654739923364,2.773684206279105e-99,True
IL8.N,Nicaragua,FLU09,4.043647999217516e-126,{},"{'Female': 194, 'Male': 114}",0.11585440893124925,1.7915861639919768,9.057771518247236e-123,True
IL8.N,Nicaragua,,,{},{},0.11585440893124925,,,False
IL8.N,Memphis,Hopkins,0.10124718854718898,{},"{'Female': 146, 'Male': 106}",1.2723109263316288,1.410654739923364,1.0,False
IL8.N,Memphis,FLU09,4.7606264071528414e-11,{},"{'Female': 194, 'Male': 114}",1.2723109263316288,1.7915861639919768,1.0663803152022365e-07,True
IL8.N,Memphis,,,{},{},1.2723109263316288,,,False
IL8.N,Hopkins,FLU09,9.354059393042444e-06,"{'Female': 146, 'Male': 106}","{'Female': 194, 'Male': 114}",1.410654739923364,1.7915861639919768,0.020953093040415077,True
IL8.N,Hopkins,,,"{'Female': 146, 'Male': 106}",{},1.410654739923364,,,False
IL8.N,FLU09,,,"{'Female': 194, 'Male': 114}",{},1.7915861639919768,,,False
IL8.P,Taiwan,SHIVERS,6.898477473059403e-10,"{'Female': 112, 'Male': 80}",{},1.2496300745569526,0.901725609976659,1.5452589539653064e-06,True
IL8.P,Taiwan,PICFLU,0.0039927348282007055,"{'Female': 112, 'Male': 80}",{},1.2496300745569526,1.442660020034376,1.0,False
IL8.P,Taiwan,Nicaragua,2.2850898238025446e-270,"{'Female': 112, 'Male': 80}",{},1.2496300745569526,4.342945178152238e-11,5.1186012053177e-267,True
IL8.P,Taiwan,Memphis,6.672923097355924e-35,"{'Female': 112, 'Male': 80}",{},1.2496300745569526,0.48877699533424274,1.494734773807727e-31,True
IL8.P,Taiwan,Hopkins,0.014439319670264239,"{'Female': 112, 'Male': 80}","{'Female': 146, 'Male': 106}",1.2496300745569526,1.1262778349129035,1.0,False
IL8.P,Taiwan,FLU09,3.8775792231640397e-11,"{'Female': 112, 'Male': 80}","{'Female': 194, 'Male': 114}",1.2496300745569526,0.827743249236663,8.685777459887449e-08,True
IL8.P,Taiwan,,,"{'Female': 112, 'Male': 80}",{},1.2496300745569526,,,False
IL8.P,SHIVERS,PICFLU,5.5761721224789475e-08,{},{},0.901725609976659,1.442660020034376,0.00012490625554352844,True
IL8.P,SHIVERS,Nicaragua,2.7300648873873395e-142,{},{},0.901725609976659,4.342945178152238e-11,6.11534534774764e-139,True
IL8.P,SHIVERS,Memphis,3.9736114383907996e-06,{},{},0.901725609976659,0.48877699533424274,0.008900889621995391,True
IL8.P,SHIVERS,Hopkins,0.0020597738464911684,{},"{'Female': 146, 'Male': 106}",0.901725609976659,1.1262778349129035,1.0,False
IL8.P,SHIVERS,FLU09,0.41784473222348595,{},"{'Female': 194, 'Male': 114}",0.901725609976659,0.827743249236663,1.0,False
IL8.P,SHIVERS,,,{},{},0.901725609976659,,,False
IL8.P,PICFLU,Nicaragua,5.105816185545952e-143,{},{},1.442660020034376,4.342945178152238e-11,1.1437028255622932e-139,True
IL8.P,PICFLU,Memphis,2.3875688044630707e-53,{},{},1.442660020034376,0.48877699533424274,5.348154121997279e-50,True
IL8.P,PICFLU,Hopkins,3.611605211577793e-06,{},"{'Female': 146, 'Male': 106}",1.442660020034376,1.1262778349129035,0.008089995673934256,True
IL8.P,PICFLU,FLU09,3.2187116354883867e-16,{},"{'Female': 194, 'Male': 114}",1.442660020034376,0.827743249236663,7.209914063493986e-13,True
IL8.P,PICFLU,,,{},{},1.442660020034376,,,False
IL8.P,Nicaragua,Memphis,2.5453043426343734e-31,{},{},4.342945178152238e-11,0.48877699533424274,5.701481727500996e-28,True
IL8.P,Nicaragua,Hopkins,1.003845141837415e-161,{},"{'Female': 146, 'Male': 106}",4.342945178152238e-11,1.1262778349129035,2.2486131177158098e-158,True
IL8.P,Nicaragua,FLU09,3.0088557744269e-73,{},"{'Female': 194, 'Male': 114}",4.342945178152238e-11,0.827743249236663,6.739836934716256e-70,True
IL8.P,Nicaragua,,,{},{},4.342945178152238e-11,,,False
IL8.P,Memphis,Hopkins,1.2632959128223097e-30,{},"{'Female': 146, 'Male': 106}",0.48877699533424274,1.1262778349129035,2.829782844721974e-27,True
IL8.P,Memphis,FLU09,6.625803400785444e-11,{},"{'Female': 194, 'Male': 114}",0.48877699533424274,0.827743249236663,1.4841799617759394e-07,True
IL8.P,Memphis,,,{},{},0.48877699533424274,,,False
IL8.P,Hopkins,FLU09,1.6834558723791365e-06,"{'Female': 146, 'Male': 106}","{'Female': 194, 'Male': 114}",1.1262778349129035,0.827743249236663,0.0037709411541292657,True
IL8.P,Hopkins,,,"{'Female': 146, 'Male': 106}",{},1.1262778349129035,,,False
IL8.P,FLU09,,,"{'Female': 194, 'Male': 114}",{},0.827743249236663,,,False
IL9.N,Taiwan,SHIVERS,0.0,"{'Female': 112, 'Male': 80}",{},0.47764999406991465,4.342945178152237e-11,0.0,True
IL9.N,Taiwan,PICFLU,1.5091166948996927e-16,"{'Female': 112, 'Male': 80}",{},0.47764999406991465,0.2171703991703207,3.3804213965753116e-13,True
IL9.N,Taiwan,Nicaragua,1.5454484732684364e-146,"{'Female': 112, 'Male': 80}",{},0.47764999406991465,0.060387056149690255,3.4618045801212977e-143,True
IL9.N,Taiwan,Memphis,0.978225955167269,"{'Female': 112, 'Male': 80}",{},0.47764999406991465,0.4769316321471019,1.0,False
IL9.N,Taiwan,Hopkins,4.7313058065281096e-09,"{'Female': 112, 'Male': 80}","{'Female': 146, 'Male': 106}",0.47764999406991465,0.4020081476316093,1.0598125006622965e-05,True
IL9.N,Taiwan,FLU09,2.802531175688133e-10,"{'Female': 112, 'Male': 80}","{'Female': 194, 'Male': 114}",0.47764999406991465,0.5899451780266038,6.277669833541418e-07,True
IL9.N,Taiwan,,,"{'Female': 112, 'Male': 80}",{},0.47764999406991465,,,False
IL9.N,SHIVERS,PICFLU,2.1412620313312625e-06,{},{},4.342945178152237e-11,0.2171703991703207,0.004796426950182028,True
IL9.N,SHIVERS,Nicaragua,0.000677361677728158,{},{},4.342945178152237e-11,0.060387056149690255,1.0,False
IL9.N,SHIVERS,Memphis,1.0543219124868552e-32,{},{},4.342945178152237e-11,0.4769316321471019,2.3616810839705558e-29,True
IL9.N,SHIVERS,Hopkins,1.1191664400482432e-64,{},"{'Female': 146, 'Male': 106}",4.342945178152237e-11,0.4020081476316093,2.5069328257080647e-61,True
IL9.N,SHIVERS,FLU09,8.453628027086856e-74,{},"{'Female': 194, 'Male': 114}",4.342945178152237e-11,0.5899451780266038,1.893612678067456e-70,True
IL9.N,SHIVERS,,,{},{},4.342945178152237e-11,,,False
IL9.N,PICFLU,Nicaragua,8.002473906565457e-11,{},{},0.2171703991703207,0.060387056149690255,1.7925541550706624e-07,True
IL9.N,PICFLU,Memphis,1.9018408066778863e-21,{},{},0.2171703991703207,0.4769316321471019,4.2601234069584656e-18,True
IL9.N,PICFLU,Hopkins,3.8176491921257015e-10,{},"{'Female': 146, 'Male': 106}",0.2171703991703207,0.4020081476316093,8.551534190361572e-07,True
IL9.N,PICFLU,FLU09,2.3599974638126693e-33,{},"{'Female': 194, 'Male': 114}",0.2171703991703207,0.5899451780266038,5.286394318940379e-30,True
IL9.N,PICFLU,,,{},{},0.2171703991703207,,,False
IL9.N,Nicaragua,Memphis,1.044002991163511e-96,{},{},0.060387056149690255,0.4769316321471019,2.3385667002062645e-93,True
IL9.N,Nicaragua,Hopkins,5.1897636926437514e-98,{},"{'Female': 146, 'Male': 106}",0.060387056149690255,0.4020081476316093,1.1625070671522003e-94,True
IL9.N,Nicaragua,FLU09,3.1548995696269006e-154,{},"{'Female': 194, 'Male': 114}",0.060387056149690255,0.5899451780266038,7.066975035964257e-151,True
IL9.N,Nicaragua,,,{},{},0.060387056149690255,,,False
IL9.N,Memphis,Hopkins,0.0014154065844978712,{},"{'Female': 146, 'Male': 106}",0.4769316321471019,0.4020081476316093,1.0,False
IL9.N,Memphis,FLU09,2.2623488908495516e-07,{},"{'Female': 194, 'Male': 114}",0.4769316321471019,0.5899451780266038,0.0005067661515502995,True
IL9.N,Memphis,,,{},{},0.4769316321471019,,,False
IL9.N,Hopkins,FLU09,5.257178314768515e-23,"{'Female': 146, 'Male': 106}","{'Female': 194, 'Male': 114}",0.4020081476316093,0.5899451780266038,1.1776079425081473e-19,True
IL9.N,Hopkins,,,"{'Female': 146, 'Male': 106}",{},0.4020081476316093,,,False
IL9.N,FLU09,,,"{'Female': 194, 'Male': 114}",{},0.5899451780266038,,,False
IL9.P,Taiwan,SHIVERS,1.26887317865981e-11,"{'Female': 112, 'Male': 80}",{},0.42439101426047315,0.2049871796183238,2.8422759201979746e-08,True
IL9.P,Taiwan,PICFLU,9.62922472319293e-09,"{'Female': 112, 'Male': 80}",{},0.42439101426047315,0.23284359954212389,2.1569463379952163e-05,True
IL9.P,Taiwan,Nicaragua,3.0344814700673413e-124,"{'Female': 112, 'Male': 80}",{},0.42439101426047315,4.342945178152238e-11,6.797238492950845e-121,True
IL9.P,Taiwan,Memphis,4.055916510178983e-26,"{'Female': 112, 'Male': 80}",{},0.42439101426047315,0.1770123526272571,9.085252982800922e-23,True
IL9.P,Taiwan,Hopkins,0.7565323579635421,"{'Female': 112, 'Male': 80}","{'Female': 146, 'Male': 106}",0.42439101426047315,0.4139172394302567,1.0,False
IL9.P,Taiwan,FLU09,0.5011459529606936,"{'Female': 112, 'Male': 80}","{'Female': 194, 'Male': 114}",0.42439101426047315,0.4510454925786644,1.0,False
IL9.P,Taiwan,,,"{'Female': 112, 'Male': 80}",{},0.42439101426047315,,,False
IL9.P,SHIVERS,PICFLU,0.4961024388349754,{},{},0.2049871796183238,0.23284359954212389,1.0,False
IL9.P,SHIVERS,Nicaragua,5.44235999370267e-124,{},{},0.2049871796183238,4.342945178152238e-11,1.219088638589398e-120,True
IL9.P,SHIVERS,Memphis,0.3900870266269505,{},{},0.2049871796183238,0.1770123526272571,1.0,False
IL9.P,SHIVERS,Hopkins,2.642756226044901e-06,{},"{'Female': 146, 'Male': 106}",0.2049871796183238,0.4139172394302567,0.0059197739463405785,True
IL9.P,SHIVERS,FLU09,8.300307566870349e-06,{},"{'Female': 194, 'Male': 114}",0.2049871796183238,0.4510454925786644,0.01859268894978958,True
IL9.P,SHIVERS,,,{},{},0.2049871796183238,,,False
IL9.P,PICFLU,Nicaragua,4.4484220446850005e-32,{},{},0.23284359954212389,4.342945178152238e-11,9.964465380094401e-29,True
IL9.P,PICFLU,Memphis,0.013558868266632334,{},{},0.23284359954212389,0.1770123526272571,1.0,False
IL9.P,PICFLU,Hopkins,5.840746687393025e-07,{},"{'Female': 146, 'Male': 106}",0.23284359954212389,0.4139172394302567,0.0013083272579760376,True
IL9.P,PICFLU,FLU09,7.33016156538e-08,{},"{'Female': 194, 'Male': 114}",0.23284359954212389,0.4510454925786644,0.000164195619064512,True
IL9.P,PICFLU,,,{},{},0.23284359954212389,,,False
IL9.P,Nicaragua,Memphis,1.3486629526243937e-30,{},{},4.342945178152238e-11,0.1770123526272571,3.021005013878642e-27,True
IL9.P,Nicaragua,Hopkins,3.572063279259797e-73,{},"{'Female': 146, 'Male': 106}",4.342945178152238e-11,0.4139172394302567,8.001421745541945e-70,True
IL9.P,Nicaragua,FLU09,2.1343044387062164e-59,{},"{'Female': 194, 'Male': 114}",4.342945178152238e-11,0.4510454925786644,4.780841942701925e-56,True
IL9.P,Nicaragua,,,{},{},4.342945178152238e-11,,,False
IL9.P,Memphis,Hopkins,1.2245613825932144e-26,{},"{'Female': 146, 'Male': 106}",0.1770123526272571,0.4139172394302567,2.7430174970088e-23,True
IL9.P,Memphis,FLU09,9.082099436744377e-35,{},"{'Female': 194, 'Male': 114}",0.1770123526272571,0.4510454925786644,2.0343902738307403e-31,True
IL9.P,Memphis,,,{},{},0.1770123526272571,,,False
IL9.P,Hopkins,FLU09,0.34232462406639685,"{'Female': 146, 'Male': 106}","{'Female': 194, 'Male': 114}",0.4139172394302567,0.4510454925786644,1.0,False
IL9.P,Hopkins,,,"{'Female': 146, 'Male': 106}",{},0.4139172394302567,,,False
IL9.P,FLU09,,,"{'Female': 194, 'Male': 114}",{},0.4510454925786644,,,False
IP10.N,Taiwan,SHIVERS,7.028513349387955e-103,"{'Female': 112, 'Male': 80}",{},3.2339696250356424,4.342945178152237e-11,1.5743869902629018e-99,True
IP10.N,Taiwan,PICFLU,1.1305596033663449e-21,"{'Female': 112, 'Male': 80}",{},3.2339696250356424,1.6570146948009172,2.5324535115406127e-18,True
IP10.N,Taiwan,Nicaragua,7.669469168475107e-164,"{'Female': 112, 'Male': 80}",{},3.2339696250356424,0.3217903296454113,1.7179610937384238e-160,True
IP10.N,Taiwan,Memphis,2.6976679750544205e-48,"{'Female': 112, 'Male': 80}",{},3.2339696250356424,1.5395182329339814,6.042776264121901e-45,True
IP10.N,Taiwan,Hopkins,4.2521528894352096e-10,"{'Female': 112, 'Male': 80}","{'Female': 146, 'Male': 106}",3.2339696250356424,2.487823800356107,9.524822472334869e-07,True
IP10.N,Taiwan,FLU09,3.1846748639380195e-13,"{'Female': 112, 'Male': 80}","{'Female': 194, 'Male': 114}",3.2339696250356424,2.3799564320530715,7.133671695221164e-10,True
IP10.N,Taiwan,,,"{'Female': 112, 'Male': 80}",{},3.2339696250356424,,,False
IP10.N,SHIVERS,PICFLU,1.6457743263168364e-13,{},{},4.342945178152237e-11,1.6570146948009172,3.6865344909497133e-10,True
IP10.N,SHIVERS,Nicaragua,0.00047068905442668933,{},{},4.342945178152237e-11,0.3217903296454113,1.0,False
IP10.N,SHIVERS,Memphis,1.3868544543711804e-20,{},{},4.342945178152237e-11,1.5395182329339814,3.106553977791444e-17,True
IP10.N,SHIVERS,Hopkins,4.1159447192421016e-44,{},"{'Female': 146, 'Male': 106}",4.342945178152237e-11,2.487823800356107,9.219716171102307e-41,True
IP10.N,SHIVERS,FLU09,5.771778847459439e-43,{},"{'Female': 194, 'Male': 114}",4.342945178152237e-11,2.3799564320530715,1.2928784618309143e-39,True
IP10.N,SHIVERS,,,{},{},4.342945178152237e-11,,,False
IP10.N,PICFLU,Nicaragua,3.3176179984763084e-28,{},{},1.6570146948009172,0.3217903296454113,7.431464316586931e-25,True
IP10.N,PICFLU,Memphis,0.30828890724152885,{},{},1.6570146948009172,1.5395182329339814,1.0,False
IP10.N,PICFLU,Hopkins,2.39558905877356e-07,{},"{'Female': 146, 'Male': 106}",1.6570146948009172,2.487823800356107,0.0005366119491652774,True
IP10.N,PICFLU,FLU09,1.5652485959375336e-06,{},"{'Female': 194, 'Male': 114}",1.6570146948009172,2.3799564320530715,0.003506156854900075,True
IP10.N,PICFLU,,,{},{},1.6570146948009172,,,False
IP10.N,Nicaragua,Memphis,5.983189624545772e-50,{},{},0.3217903296454113,1.5395182329339814,1.3402344758982528e-46,True
