id,E0,T0,I10,beta,k,p,c,delta,xi,a,tau,d_E,delta_E,K_delta_E,V_sse,C_sse,sse,PID,AIC
726,525965.4015,400000000.0,75.0,9.632110746633969e-05,4.0,0.12840285055148548,25.209803209735146,0.48515467909384546,0.5653441676312029,0.06808053057932982,0.9009248468555091,7.4630791393261156,28.456652821344885,45818.194185564265,27.73345387397568,0.26415072971426506,27.997604603689947,103.0,-9.285415476447039
2718,525965.4015,400000000.0,75.0,0.00011195883588703234,4.0,0.25858120813060637,11.075380611887407,0.48515467909384546,0.0499283606408313,0.6843540091668577,1.5573234323392107,2.844556851518259,1.6679081063718622,89297.28359851505,81.0676657967723,0.265186886102624,81.33285268287493,103.0,-9.25409610126432
9198,525965.4015,400000000.0,75.0,0.00012132392759118347,4.0,0.25365377484250445,10.259721167998947,0.48515467909384546,0.08167098250095693,0.9412360527431164,1.780869526663639,3.8459241723118307,66.51423371774685,25204.810452216476,67.84196861490071,0.2653982146371784,68.10736682953788,103.0,-9.247723406805026
4473,525965.4015,400000000.0,75.0,2.984003467920179e-05,4.0,0.27105936827055976,9.905990214968313,0.48515467909384546,0.09492873688789044,0.789162423892628,1.2534860316879732,9.202077714534747,94.1294914275557,6075.507430193552,67.65324548033972,0.2668415500485539,67.92008703038827,103.0,-9.204334271449934
3950,525965.4015,400000000.0,75.0,0.00012239387304647387,4.0,0.06787174336547257,5.514682452940938,0.48515467909384546,0.04323877061432927,0.6955110339602463,0.9908236599222785,4.353838349584612,82.62591947829196,1006.807424203413,35.593520916878,0.2669177820874434,35.860438698965446,103.0,-9.202049135514898
8175,525965.4015,400000000.0,75.0,7.09761745885812e-05,4.0,0.08866412741806605,5.056899401819886,0.48515467909384546,0.0199827782251854,0.9947897717513808,0.9731527100255662,2.7336099040439708,52.60025208777165,1835.0656063161161,17.7065863868095,0.26745517107625133,17.97404155788575,103.0,-9.185958825051873
1600,525965.4015,400000000.0,75.0,0.00020001941729059575,4.0,0.021533312277159725,5.469404899662388,0.48515467909384546,0.1591142225359277,0.4982007409474741,1.2332416424859143,9.230288583657481,29.510304957224754,51678.572525091,6.498272371763725,0.2678599809330021,6.766132352696727,103.0,-9.17385948708559
7424,525965.4015,400000000.0,75.0,0.00019458989535816096,4.0,0.06301099542594203,30.397438830453172,0.48515467909384546,0.19397447339414287,0.4356537837724177,1.3366939025608415,7.269514646563818,33.02830282403056,2573.0136751889436,74.79267095129046,0.2680966355251259,75.06076758681559,103.0,-9.166794598615535
1392,525965.4015,400000000.0,75.0,0.0002090235189315814,4.0,0.180678413746383,63.64200418631514,0.48515467909384546,0.0368248077299331,0.8641511541706145,1.2644660393907845,2.6511108918195,52.055573946873395,38090.87842384987,114.08134413280644,0.26841788403699995,114.34976201684344,103.0,-9.157214286029681
9608,525965.4015,400000000.0,75.0,0.0001782563589094552,4.0,0.04280920482606223,12.136026151935154,0.48515467909384546,0.24337443469490272,0.4658791782126882,1.453013359162501,9.705724701520055,26.894026690483404,1083.5175414268233,15.475403141727964,0.2686260849776196,15.744029226705583,103.0,-9.151011413622577
63,525965.4015,400000000.0,75.0,6.815054716320547e-05,4.0,0.2158622432389161,16.345133684773085,0.48515467909384546,0.09389398699327213,0.593948299174371,0.9923677235054864,7.622269043661552,86.37865311293258,1178.4959586220646,116.25361839600203,0.26894485336070545,116.52256324936273,103.0,-9.1415237453663
